data_file,snapshot_date,Customer_ID,loan_id,column_name,original_value,changed_to,rationale
financials,2024-04-01,CUS_0xbd9f,,Type_of_Loan,"Auto Loan, Personal Loan, and Student Loan","Auto Loan, Personal Loan, Student Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xbda3,,Type_of_Loan,"Home Equity Loan, and Mortgage Loan","Home Equity Loan, Mortgage Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xbdac,,Type_of_Loan,"Mortgage Loan, and Mortgage Loan","Mortgage Loan, Mortgage Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xbed9,,Type_of_Loan,"Credit-Builder Loan, and Credit-Builder Loan","Credit-Builder Loan, Credit-Builder Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xbfa8,,Type_of_Loan,"Debt Consolidation Loan, Debt Consolidation Loan, and Home Equity Loan","Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xc072,,Type_of_Loan,"Mortgage Loan, Auto Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan","Mortgage Loan, Auto Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xc07c,,Type_of_Loan,"Payday Loan, and Payday Loan","Payday Loan, Payday Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xc127,,Type_of_Loan,"Not Specified, Personal Loan, and Student Loan","Not Specified, Personal Loan, Student Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xc282,,Type_of_Loan,"Not Specified, Not Specified, Personal Loan, Not Specified, Personal Loan, Debt Consolidation Loan, and Mortgage Loan","Not Specified, Not Specified, Personal Loan, Not Specified, Personal Loan, Debt Consolidation Loan, Mortgage Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xc2cc,,Type_of_Loan,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, Home Equity Loan, Home Equity Loan, Student Loan, and Mortgage Loan","Credit-Builder Loan, Student Loan, Credit-Builder Loan, Home Equity Loan, Home Equity Loan, Student Loan, Mortgage Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xc47,,Type_of_Loan,"Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Payday Loan","Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Payday Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xc548,,Type_of_Loan,"Home Equity Loan, Not Specified, Payday Loan, Personal Loan, Payday Loan, and Student Loan","Home Equity Loan, Not Specified, Payday Loan, Personal Loan, Payday Loan, Student Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xc592,,Type_of_Loan,"Not Specified, Credit-Builder Loan, Personal Loan, and Not Specified","Not Specified, Credit-Builder Loan, Personal Loan, Not Specified",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xc599,,Type_of_Loan,"Mortgage Loan, Auto Loan, Personal Loan, and Credit-Builder Loan","Mortgage Loan, Auto Loan, Personal Loan, Credit-Builder Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xc5d3,,Type_of_Loan,"Auto Loan, Credit-Builder Loan, and Credit-Builder Loan","Auto Loan, Credit-Builder Loan, Credit-Builder Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xc5ee,,Type_of_Loan,"Debt Consolidation Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, and Home Equity Loan","Debt Consolidation Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, Home Equity Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xc617,,Type_of_Loan,"Personal Loan, Student Loan, Credit-Builder Loan, and Student Loan","Personal Loan, Student Loan, Credit-Builder Loan, Student Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xc650,,Type_of_Loan,"Home Equity Loan, Payday Loan, Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, and Home Equity Loan","Home Equity Loan, Payday Loan, Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, Home Equity Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xc6e4,,Type_of_Loan,"Mortgage Loan, Student Loan, Mortgage Loan, Payday Loan, and Student Loan","Mortgage Loan, Student Loan, Mortgage Loan, Payday Loan, Student Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xc700,,Type_of_Loan,"Payday Loan, Credit-Builder Loan, and Auto Loan","Payday Loan, Credit-Builder Loan, Auto Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xc7c,,Type_of_Loan,"Personal Loan, Debt Consolidation Loan, and Auto Loan","Personal Loan, Debt Consolidation Loan, Auto Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xce6,,Type_of_Loan,"Not Specified, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, and Home Equity Loan","Not Specified, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xd3e,,Type_of_Loan,"Personal Loan, Credit-Builder Loan, Personal Loan, and Student Loan","Personal Loan, Credit-Builder Loan, Personal Loan, Student Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xd60,,Type_of_Loan,"Not Specified, Debt Consolidation Loan, Home Equity Loan, Not Specified, Mortgage Loan, Personal Loan, and Personal Loan","Not Specified, Debt Consolidation Loan, Home Equity Loan, Not Specified, Mortgage Loan, Personal Loan, Personal Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xd6a,,Type_of_Loan,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, and Not Specified","Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Not Specified",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xe18,,Type_of_Loan,"Credit-Builder Loan, Payday Loan, and Personal Loan","Credit-Builder Loan, Payday Loan, Personal Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xee1,,Type_of_Loan,"Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Home Equity Loan, and Personal Loan","Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Home Equity Loan, Personal Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xf42,,Type_of_Loan,"Personal Loan, and Personal Loan","Personal Loan, Personal Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xf64,,Type_of_Loan,"Credit-Builder Loan, and Mortgage Loan","Credit-Builder Loan, Mortgage Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xf8b,,Type_of_Loan,"Student Loan, Not Specified, and Personal Loan","Student Loan, Not Specified, Personal Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-04-01,CUS_0xfe3,,Type_of_Loan,"Personal Loan, Personal Loan, Not Specified, and Payday Loan","Personal Loan, Personal Loan, Not Specified, Payday Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x13b5,,Type_of_Loan,"Auto Loan, Not Specified, and Mortgage Loan","Auto Loan, Not Specified, Mortgage Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x144f,,Type_of_Loan,"Not Specified, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Not Specified, Home Equity Loan, Student Loan, and Credit-Builder Loan","Not Specified, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Not Specified, Home Equity Loan, Student Loan, Credit-Builder Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x14ec,,Type_of_Loan,"Mortgage Loan, and Mortgage Loan","Mortgage Loan, Mortgage Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x1595,,Type_of_Loan,"Debt Consolidation Loan, Not Specified, Mortgage Loan, and Mortgage Loan","Debt Consolidation Loan, Not Specified, Mortgage Loan, Mortgage Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x15ec,,Type_of_Loan,"Home Equity Loan, Student Loan, and Not Specified","Home Equity Loan, Student Loan, Not Specified",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x16fd,,Type_of_Loan,"Payday Loan, Mortgage Loan, Auto Loan, Mortgage Loan, Student Loan, and Credit-Builder Loan","Payday Loan, Mortgage Loan, Auto Loan, Mortgage Loan, Student Loan, Credit-Builder Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x183d,,Type_of_Loan,"Student Loan, Payday Loan, Home Equity Loan, Payday Loan, Auto Loan, and Student Loan","Student Loan, Payday Loan, Home Equity Loan, Payday Loan, Auto Loan, Student Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x183e,,Type_of_Loan,"Credit-Builder Loan, Personal Loan, Not Specified, Student Loan, Auto Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan","Credit-Builder Loan, Personal Loan, Not Specified, Student Loan, Auto Loan, Home Equity Loan, Payday Loan, Credit-Builder Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x1a56,,Type_of_Loan,"Mortgage Loan, Student Loan, Payday Loan, Personal Loan, Credit-Builder Loan, Auto Loan, and Student Loan","Mortgage Loan, Student Loan, Payday Loan, Personal Loan, Credit-Builder Loan, Auto Loan, Student Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x1abe,,Type_of_Loan,"Not Specified, and Credit-Builder Loan","Not Specified, Credit-Builder Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x1b02,,Type_of_Loan,"Student Loan, and Personal Loan","Student Loan, Personal Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x1b41,,Type_of_Loan,"Home Equity Loan, Payday Loan, Home Equity Loan, Mortgage Loan, and Auto Loan","Home Equity Loan, Payday Loan, Home Equity Loan, Mortgage Loan, Auto Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x1b85,,Type_of_Loan,"Credit-Builder Loan, and Not Specified","Credit-Builder Loan, Not Specified",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x1bb7,,Type_of_Loan,"Payday Loan, Auto Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, Personal Loan, and Mortgage Loan","Payday Loan, Auto Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, Personal Loan, Mortgage Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x1c82,,Type_of_Loan,"Payday Loan, and Student Loan","Payday Loan, Student Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x1dbb,,Type_of_Loan,"Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Student Loan, and Not Specified","Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Student Loan, Not Specified",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x1dd3,,Type_of_Loan,"Home Equity Loan, Credit-Builder Loan, Personal Loan, Not Specified, and Home Equity Loan","Home Equity Loan, Credit-Builder Loan, Personal Loan, Not Specified, Home Equity Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x1e8d,,Type_of_Loan,"Payday Loan, and Payday Loan","Payday Loan, Payday Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x1eae,,Type_of_Loan,"Mortgage Loan, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan","Mortgage Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x1fc1,,Type_of_Loan,"Home Equity Loan, and Personal Loan","Home Equity Loan, Personal Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2031,,Type_of_Loan,"Student Loan, and Payday Loan","Student Loan, Payday Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x20a3,,Type_of_Loan,"Payday Loan, Personal Loan, and Home Equity Loan","Payday Loan, Personal Loan, Home Equity Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x21b7,,Type_of_Loan,"Personal Loan, and Home Equity Loan","Personal Loan, Home Equity Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x22b9,,Type_of_Loan,"Personal Loan, Credit-Builder Loan, Not Specified, Auto Loan, Personal Loan, and Credit-Builder Loan","Personal Loan, Credit-Builder Loan, Not Specified, Auto Loan, Personal Loan, Credit-Builder Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x22ba,,Type_of_Loan,"Home Equity Loan, and Not Specified","Home Equity Loan, Not Specified",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x235c,,Type_of_Loan,"Personal Loan, Auto Loan, and Not Specified","Personal Loan, Auto Loan, Not Specified",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x248e,,Type_of_Loan,"Auto Loan, Home Equity Loan, and Personal Loan","Auto Loan, Home Equity Loan, Personal Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x24a1,,Type_of_Loan,"Mortgage Loan, Auto Loan, Mortgage Loan, and Student Loan","Mortgage Loan, Auto Loan, Mortgage Loan, Student Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2579,,Type_of_Loan,"Debt Consolidation Loan, Auto Loan, Not Specified, and Debt Consolidation Loan","Debt Consolidation Loan, Auto Loan, Not Specified, Debt Consolidation Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x268f,,Type_of_Loan,"Debt Consolidation Loan, Not Specified, and Debt Consolidation Loan","Debt Consolidation Loan, Not Specified, Debt Consolidation Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x277e,,Type_of_Loan,"Home Equity Loan, and Student Loan","Home Equity Loan, Student Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x27e0,,Type_of_Loan,"Mortgage Loan, Debt Consolidation Loan, Not Specified, Auto Loan, Personal Loan, Student Loan, Debt Consolidation Loan, Personal Loan, and Not Specified","Mortgage Loan, Debt Consolidation Loan, Not Specified, Auto Loan, Personal Loan, Student Loan, Debt Consolidation Loan, Personal Loan, Not Specified",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x28e7,,Type_of_Loan,"Personal Loan, Student Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Mortgage Loan, Credit-Builder Loan, and Payday Loan","Personal Loan, Student Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Mortgage Loan, Credit-Builder Loan, Payday Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x28f5,,Type_of_Loan,"Payday Loan, Mortgage Loan, Credit-Builder Loan, and Not Specified","Payday Loan, Mortgage Loan, Credit-Builder Loan, Not Specified",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2a85,,Type_of_Loan,"Mortgage Loan, Home Equity Loan, Auto Loan, Auto Loan, Home Equity Loan, Not Specified, and Personal Loan","Mortgage Loan, Home Equity Loan, Auto Loan, Auto Loan, Home Equity Loan, Not Specified, Personal Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2a9f,,Type_of_Loan,"Student Loan, Auto Loan, Home Equity Loan, Not Specified, Mortgage Loan, and Mortgage Loan","Student Loan, Auto Loan, Home Equity Loan, Not Specified, Mortgage Loan, Mortgage Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2abb,,Type_of_Loan,"Credit-Builder Loan, Home Equity Loan, Not Specified, Auto Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Not Specified, and Payday Loan","Credit-Builder Loan, Home Equity Loan, Not Specified, Auto Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Payday Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2ac3,,Type_of_Loan,"Credit-Builder Loan, and Personal Loan","Credit-Builder Loan, Personal Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2ad8,,Type_of_Loan,"Not Specified, Personal Loan, Auto Loan, and Student Loan","Not Specified, Personal Loan, Auto Loan, Student Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2bce,,Type_of_Loan,"Auto Loan, Not Specified, and Mortgage Loan","Auto Loan, Not Specified, Mortgage Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2c40,,Type_of_Loan,"Personal Loan, Debt Consolidation Loan, and Mortgage Loan","Personal Loan, Debt Consolidation Loan, Mortgage Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2c42,,Type_of_Loan,"Auto Loan, Home Equity Loan, and Auto Loan","Auto Loan, Home Equity Loan, Auto Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2c4c,,Type_of_Loan,"Home Equity Loan, Debt Consolidation Loan, Auto Loan, Personal Loan, and Payday Loan","Home Equity Loan, Debt Consolidation Loan, Auto Loan, Personal Loan, Payday Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2cd4,,Type_of_Loan,"Credit-Builder Loan, Auto Loan, Mortgage Loan, Not Specified, Student Loan, and Student Loan","Credit-Builder Loan, Auto Loan, Mortgage Loan, Not Specified, Student Loan, Student Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2d37,,Type_of_Loan,"Credit-Builder Loan, Personal Loan, Student Loan, Mortgage Loan, and Student Loan","Credit-Builder Loan, Personal Loan, Student Loan, Mortgage Loan, Student Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2d83,,Type_of_Loan,"Debt Consolidation Loan, Mortgage Loan, Auto Loan, Mortgage Loan, and Auto Loan","Debt Consolidation Loan, Mortgage Loan, Auto Loan, Mortgage Loan, Auto Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2df7,,Type_of_Loan,"Personal Loan, and Student Loan","Personal Loan, Student Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2e0c,,Type_of_Loan,"Payday Loan, Payday Loan, Personal Loan, Student Loan, Credit-Builder Loan, Student Loan, Student Loan, and Home Equity Loan","Payday Loan, Payday Loan, Personal Loan, Student Loan, Credit-Builder Loan, Student Loan, Student Loan, Home Equity Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2e5f,,Type_of_Loan,"Auto Loan, and Payday Loan","Auto Loan, Payday Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2e9b,,Type_of_Loan,"Auto Loan, Auto Loan, Credit-Builder Loan, and Home Equity Loan","Auto Loan, Auto Loan, Credit-Builder Loan, Home Equity Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2eb3,,Type_of_Loan,"Not Specified, Student Loan, Mortgage Loan, and Home Equity Loan","Not Specified, Student Loan, Mortgage Loan, Home Equity Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x2fd7,,Type_of_Loan,"Personal Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, and Payday Loan","Personal Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x30de,,Type_of_Loan,"Student Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Credit-Builder Loan, and Mortgage Loan","Student Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x30e3,,Type_of_Loan,"Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Home Equity Loan, and Mortgage Loan","Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x30f0,,Type_of_Loan,"Payday Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan","Payday Loan, Debt Consolidation Loan, Payday Loan, Home Equity Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x3139,,Type_of_Loan,"Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, and Credit-Builder Loan","Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x3175,,Type_of_Loan,"Payday Loan, Debt Consolidation Loan, Student Loan, Personal Loan, Payday Loan, and Credit-Builder Loan","Payday Loan, Debt Consolidation Loan, Student Loan, Personal Loan, Payday Loan, Credit-Builder Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x3240,,Type_of_Loan,"Debt Consolidation Loan, Not Specified, Student Loan, and Home Equity Loan","Debt Consolidation Loan, Not Specified, Student Loan, Home Equity Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x32be,,Type_of_Loan,"Debt Consolidation Loan, Auto Loan, and Payday Loan","Debt Consolidation Loan, Auto Loan, Payday Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x32fa,,Type_of_Loan,"Credit-Builder Loan, and Auto Loan","Credit-Builder Loan, Auto Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x335e,,Type_of_Loan,"Not Specified, Credit-Builder Loan, Student Loan, and Auto Loan","Not Specified, Credit-Builder Loan, Student Loan, Auto Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x335f,,Type_of_Loan,"Auto Loan, Credit-Builder Loan, and Not Specified","Auto Loan, Credit-Builder Loan, Not Specified",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x33ba,,Type_of_Loan,"Not Specified, and Personal Loan","Not Specified, Personal Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x33eb,,Type_of_Loan,"Debt Consolidation Loan, Not Specified, Auto Loan, Auto Loan, and Home Equity Loan","Debt Consolidation Loan, Not Specified, Auto Loan, Auto Loan, Home Equity Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x34a2,,Type_of_Loan,"Home Equity Loan, Debt Consolidation Loan, Not Specified, and Personal Loan","Home Equity Loan, Debt Consolidation Loan, Not Specified, Personal Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x34b6,,Type_of_Loan,"Not Specified, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Payday Loan","Not Specified, Student Loan, Student Loan, Payday Loan, Mortgage Loan, Payday Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x34e1,,Type_of_Loan,"Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, Not Specified, Mortgage Loan, and Not Specified","Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, Not Specified, Mortgage Loan, Not Specified",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x3551,,Type_of_Loan,"Home Equity Loan, and Mortgage Loan","Home Equity Loan, Mortgage Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x36ed,,Type_of_Loan,"Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan","Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x374c,,Type_of_Loan,"Debt Consolidation Loan, Auto Loan, and Auto Loan","Debt Consolidation Loan, Auto Loan, Auto Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x37e6,,Type_of_Loan,"Payday Loan, Not Specified, Home Equity Loan, and Personal Loan","Payday Loan, Not Specified, Home Equity Loan, Personal Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x3852,,Type_of_Loan,"Personal Loan, Auto Loan, Not Specified, Home Equity Loan, Auto Loan, Mortgage Loan, Personal Loan, and Personal Loan","Personal Loan, Auto Loan, Not Specified, Home Equity Loan, Auto Loan, Mortgage Loan, Personal Loan, Personal Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x3896,,Type_of_Loan,"Payday Loan, Student Loan, Payday Loan, and Home Equity Loan","Payday Loan, Student Loan, Payday Loan, Home Equity Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x38a1,,Type_of_Loan,"Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, and Credit-Builder Loan","Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, Credit-Builder Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x38b4,,Type_of_Loan,"Debt Consolidation Loan, and Debt Consolidation Loan","Debt Consolidation Loan, Debt Consolidation Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-07-01,CUS_0x3974,,Type_of_Loan,"Mortgage Loan, Home Equity Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Home Equity Loan, and Home Equity Loan","Mortgage Loan, Home Equity Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Home Equity Loan, Home Equity Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
